Season,Circuit,Driver,Stint,Compound,NLaps,LooRmseLinear,LooRmseQuadratic,QuadraticWins
2023,Bahrain,STR,3.0,HARD,23,0.26978329184143046,0.2505410832844324,True
2023,Bahrain,TSU,2.0,HARD,13,0.29437288328814015,0.30434594820840893,False
2023,Bahrain,TSU,4.0,SOFT,16,0.12066893578881595,0.13951921318945645,False
2023,Bahrain,VER,1.0,SOFT,11,0.09860351830421207,0.11976187032984718,False
2023,Bahrain,VER,2.0,SOFT,19,0.15530176536121104,0.12241537492302124,True
2023,Bahrain,VER,3.0,HARD,17,0.37488866817255695,0.3608008505923669,True
2023,Bahrain,ZHO,2.0,HARD,17,0.20732104713051835,0.20821217215307986,False
2023,Bahrain,ZHO,3.0,SOFT,18,0.6495787964422691,0.6349051790012558,True
2023,Great Britain,ALB,1.0,MEDIUM,29,0.2280411896206349,0.20111679804955404,True
2023,Great Britain,ALB,2.0,SOFT,14,0.3755620465972465,0.3926431291446163,False
2023,Great Britain,ALO,1.0,MEDIUM,30,0.34186173122937413,0.35815341931455824,False
2023,Great Britain,ALO,2.0,SOFT,13,0.28790065054425096,0.3341566497384492,False
2023,Great Britain,BOT,1.0,HARD,29,0.2181839540114506,0.22637972667045253,False
2023,Great Britain,BOT,2.0,SOFT,12,0.23972048593956038,0.30341472365661176,False
2023,Great Britain,DEV,1.0,SOFT,24,0.36743378487277195,0.37636071797662035,False
2023,Great Britain,DEV,3.0,SOFT,12,0.2456756987354473,0.2823766959790996,False
2023,Great Britain,GAS,1.0,MEDIUM,28,0.2712644128691147,0.2888659673630067,False
2023,Great Britain,HAM,1.0,MEDIUM,29,0.3184271450095972,0.3287753076059886,False
2023,Great Britain,HAM,2.0,SOFT,14,0.3459116187915333,0.3351565168739974,True
2023,Great Britain,HUL,2.0,MEDIUM,22,0.23451338702734817,0.2587390501268113,False
2023,Great Britain,HUL,3.0,SOFT,13,0.2269835675932833,0.282063546991306,False
2023,Great Britain,LEC,1.0,MEDIUM,14,0.28046641596956173,0.2746494862422894,True
2023,Great Britain,LEC,2.0,HARD,11,0.2759470571151128,0.3185591455814405,False
2023,Great Britain,LEC,3.0,MEDIUM,14,0.48505247030334536,0.4903144681235724,False
2023,Great Britain,MAG,1.0,MEDIUM,29,0.2322556516203483,0.23869613662760017,False
2023,Great Britain,NOR,1.0,MEDIUM,28,0.17527022171299458,0.1832810554775696,False
2023,Great Britain,NOR,2.0,HARD,14,0.298296138865062,0.33378956186464287,False
2023,Great Britain,PER,1.0,MEDIUM,25,0.22506394868642648,0.21796049278547655,True
2023,Great Britain,PER,2.0,SOFT,14,0.35106011126969655,0.2087946000104566,True
2023,Great Britain,PIA,1.0,MEDIUM,26,0.32218983893054437,0.33849211302817955,False
2023,Great Britain,PIA,2.0,HARD,14,0.3090229093646793,0.3644913620738122,False
2023,Great Britain,RUS,1.0,SOFT,25,0.2930208620953155,0.32101022538384233,False
2023,Great Britain,RUS,2.0,MEDIUM,15,0.2650927231115002,0.29988890896291387,False
2023,Great Britain,SAI,1.0,MEDIUM,22,0.2712162597013177,0.26508745543921064,True
2023,Great Britain,SAI,2.0,HARD,16,0.45910327726502304,0.4817032955341228,False
2023,Great Britain,SAR,1.0,MEDIUM,26,0.24183259250171282,0.22678161902104169,True
2023,Great Britain,SAR,2.0,SOFT,14,0.4668794855360659,0.4881951787203163,False
2023,Great Britain,STR,1.0,MEDIUM,29,0.4012561235450297,0.4161189508425349,False
2023,Great Britain,STR,2.0,SOFT,12,0.2965509254390689,0.25254096546272664,True
2023,Great Britain,TSU,1.0,SOFT,10,0.1812379020010079,0.2384996478868489,False
2023,Great Britain,TSU,2.0,HARD,15,0.14493374961134156,0.1527604330369606,False
2023,Great Britain,TSU,3.0,SOFT,14,0.39415541064644305,0.3338491270458175,True
2023,Great Britain,VER,1.0,MEDIUM,30,0.1842479307196491,0.19163614295708636,False
2023,Great Britain,VER,2.0,SOFT,14,0.273976675358652,0.2765310978211079,False
2023,Great Britain,ZHO,1.0,MEDIUM,21,0.2470339462140013,0.24642615581280572,True
2023,Great Britain,ZHO,4.0,SOFT,14,0.3474335851432399,0.3223915743423276,True
2023,Hungary,ALB,2.0,HARD,21,0.30554199092545503,0.3382901695291245,False
2023,Hungary,ALB,3.0,HARD,31,0.1746284982016649,0.18521451575753797,False
2023,Hungary,ALO,1.0,MEDIUM,17,0.3442466383927317,0.3630937933633265,False
2023,Hungary,ALO,2.0,HARD,18,0.2024500655326131,0.20626013038254382,False
2023,Hungary,ALO,3.0,HARD,22,0.21027506969252063,0.18542000526534086,True
2023,Hungary,BOT,2.0,HARD,25,0.25757942872120115,0.2077930171632945,True
2023,Hungary,BOT,3.0,HARD,25,0.2783016741120436,0.2957885384138438,False
2023,Hungary,HAM,1.0,MEDIUM,13,0.31004314472876326,0.32850597812762783,False
2023,Hungary,HAM,2.0,HARD,29,0.2914875125132809,0.2678667491963623,True
2023,Hungary,HAM,3.0,MEDIUM,19,0.5066872932120946,0.5507186535627135,False
2023,Hungary,HUL,1.0,MEDIUM,14,0.37127202688430055,0.3893670147756054,False
2023,Hungary,HUL,2.0,HARD,19,0.24500974394346428,0.253321849465671,False
2023,Hungary,HUL,3.0,HARD,25,0.2659821880267672,0.2663803276977854,False
2023,Hungary,LEC,1.0,MEDIUM,14,0.24974894128685945,0.18373440759598691,True
2023,Hungary,LEC,2.0,HARD,18,0.13950895296814747,0.14573711450271698,False
2023,Hungary,LEC,3.0,HARD,25,0.3873135138617495,0.35518852222255326,True
2023,Hungary,MAG,1.0,MEDIUM,10,0.19641600873693826,0.23392529132520237,False
2023,Hungary,MAG,2.0,HARD,23,0.24617004386374453,0.2703254451644826,False
2023,Hungary,MAG,3.0,HARD,21,0.509253305155499,0.510314881611352,False
2023,Hungary,NOR,1.0,MEDIUM,14,0.1525706156850983,0.1819169403321899,False
2023,Hungary,NOR,2.0,HARD,24,0.2079164264483147,0.2197033706526548,False
2023,Hungary,NOR,3.0,MEDIUM,24,0.39623512685518203,0.3413590338485829,True
2023,Hungary,PER,1.0,HARD,22,0.42922822013270123,0.41942848947103106,True
2023,Hungary,PER,2.0,MEDIUM,15,0.40639957944575167,0.28021048880657534,True
2023,Hungary,PER,3.0,MEDIUM,26,0.4696936315404723,0.49225942726646,False
2023,Hungary,PIA,1.0,MEDIUM,15,0.15151816061386303,0.17383008033082076,False
2023,Hungary,PIA,2.0,HARD,21,0.2180943894142462,0.22937216636619187,False
2023,Hungary,PIA,3.0,MEDIUM,25,0.5289637149794408,0.5418268482196303,False
2023,Hungary,RIC,1.0,MEDIUM,15,0.5391760726033845,0.5813580043947905,False
2023,Hungary,RIC,3.0,MEDIUM,35,0.1770654413852884,0.16742859720089295,True
2023,Hungary,RUS,1.0,HARD,24,0.3439679564871662,0.3364947970834796,True
2023,Hungary,RUS,2.0,MEDIUM,15,0.41883197563037167,0.33397452262015653,True
2023,Hungary,RUS,3.0,MEDIUM,21,0.4568873653954668,0.5166761947130154,False
2023,Hungary,SAI,1.0,SOFT,12,0.2703595685491904,0.30278886743641237,False
2023,Hungary,SAI,2.0,HARD,24,0.2855108680329153,0.2393418176503043,True
2023,Hungary,SAI,3.0,HARD,23,0.36603990035851536,0.3747377187582372,False
2023,Hungary,SAR,1.0,MEDIUM,10,0.1371873104033501,0.13652935536783067,True
2023,Hungary,SAR,2.0,HARD,18,0.17171736250058606,0.15406262298096104,True
2023,Hungary,SAR,3.0,HARD,26,0.31691651946749594,0.299970706742971,True
2023,Hungary,STR,2.0,HARD,22,0.3530043265192497,0.3458525554392847,True
2023,Hungary,STR,3.0,HARD,30,0.3016254047789415,0.27466112825019506,True
2023,Hungary,TSU,2.0,HARD,33,0.30504099521891087,0.3072023775495675,False
2023,Hungary,TSU,3.0,MEDIUM,20,0.5189239747218253,0.5745076552713573,False
2023,Hungary,VER,1.0,MEDIUM,19,0.14087855482953301,0.14769271878485002,False
2023,Hungary,VER,2.0,HARD,25,0.2536227501676213,0.23915191438160052,True
2023,Hungary,VER,3.0,MEDIUM,16,0.6878455488907522,0.9093898355907815,False
2023,Hungary,ZHO,2.0,HARD,23,0.258882048132782,0.22056413548649814,True
2023,Hungary,ZHO,3.0,HARD,26,0.34394899289399156,0.3513321025669222,False
2023,Netherlands,ALB,1.0,SOFT,26,0.28228620782238373,0.2410667234073767,True
2023,Netherlands,ALB,2.0,MEDIUM,12,0.2289822960031795,0.23050860766744896,False
2023,Netherlands,ALO,3.0,SOFT,25,0.22880743837655926,0.2066083691625815,True
2023,Netherlands,ALO,4.0,SOFT,10,0.22865958546416074,0.21314307738352145,True
2023,Netherlands,BOT,1.0,SOFT,10,3.9528538141291714,1.372341447491317,True
2023,Netherlands,BOT,2.0,MEDIUM,25,0.5226971555649591,0.5380652740179119,False
2023,Netherlands,GAS,3.0,SOFT,24,0.18290927954757122,0.17943614248958933,True
2023,Netherlands,GAS,4.0,SOFT,10,0.3128498659912383,0.4504959709385169,False
2023,Netherlands,HAM,3.0,SOFT,23,0.48366400521403086,0.4880270649493337,False
2023,Netherlands,HAM,4.0,SOFT,11,0.6359721584495686,0.7580828561931309,False
2023,Netherlands,HUL,1.0,SOFT,11,5.464845831251137,1.5784751906980758,True
2023,Netherlands,HUL,2.0,MEDIUM,26,0.48146247737929576,0.3696678041674926,True
2023,Netherlands,LAW,4.0,MEDIUM,22,0.34082404831252383,0.36424816111108166,False
2023,Netherlands,LAW,5.0,SOFT,10,0.1946900803188545,0.15807314623555335,True
2023,Netherlands,LEC,3.0,SOFT,20,0.5969546481752922,0.9617596082027583,False
2023,Netherlands,MAG,3.0,SOFT,17,0.4645186136491774,0.4489823997585788,True
2023,Netherlands,MAG,4.0,MEDIUM,21,0.274733054645204,0.2337800838017889,True
2023,Netherlands,NOR,3.0,SOFT,22,0.3845386762438114,0.35308504466457746,True
2023,Netherlands,NOR,4.0,SOFT,13,0.3568874223168725,0.3643441395051687,False
2023,Netherlands,OCO,3.0,SOFT,21,0.28421698021589714,0.24414284809317477,True
2023,Netherlands,OCO,4.0,SOFT,13,0.4215213347172198,0.38133023355031737,True
2023,Netherlands,PER,3.0,SOFT,21,0.22797592095744107,0.20056858950766052,True
2023,Netherlands,PER,4.0,SOFT,13,0.32067754226566997,0.23904603853316972,True
2023,Netherlands,PIA,2.0,SOFT,23,0.3448345189534319,0.26172920670922717,True
2023,Netherlands,PIA,3.0,MEDIUM,11,0.2554295097679491,0.29961325964101054,False
2023,Netherlands,RUS,4.0,HARD,38,0.626987368019666,0.5502909357319032,True
2023,Netherlands,SAI,3.0,SOFT,19,0.21019781216224145,0.23731654665304525,False
2023,Netherlands,SAI,4.0,SOFT,16,0.22067353076789592,0.21638329268122206,True
2023,Netherlands,SAR,1.0,SOFT,12,4.535875950254864,0.9240677165636548,True
2023,Netherlands,STR,4.0,MEDIUM,11,0.32200206532221143,0.3776673163603968,False
2023,Netherlands,STR,5.0,SOFT,22,0.20285263735948653,0.21427534783269286,False
2023,Netherlands,TSU,3.0,SOFT,38,0.5057251195982586,0.3740806402774216,True
2023,Netherlands,VER,3.0,SOFT,26,0.2177295799839385,0.1182559491672958,True
2023,Netherlands,VER,4.0,SOFT,10,0.2779499472222571,0.3935527622041098,False
2023,Netherlands,ZHO,3.0,MEDIUM,18,0.47555544253817517,0.4990516707175852,False
2023,Netherlands,ZHO,4.0,SOFT,20,0.19000654873586073,0.1840894881178153,True
2023,Spain,ALB,1.0,SOFT,12,0.22563858800495332,0.24220397771601807,False
2023,Spain,ALB,2.0,HARD,17,0.20914723189860784,0.2399426861183888,False
2023,Spain,ALB,3.0,MEDIUM,25,0.15272089768921074,0.15552414393109956,False
2023,Spain,ALO,1.0,SOFT,17,0.33887179306070625,0.35536501532328163,False
2023,Spain,ALO,2.0,SOFT,23,0.27790092432818664,0.28511989635695995,False
2023,Spain,ALO,3.0,HARD,20,0.3414683401800012,0.3509625315978911,False
2023,Spain,BOT,2.0,HARD,29,0.715687216545431,0.7550372898491946,False
2023,Spain,BOT,3.0,HARD,22,0.8440076760042801,0.8890357025014564,False
2023,Spain,DEV,2.0,HARD,26,0.4997943961994646,0.5028053768780125,False
2023,Spain,DEV,3.0,MEDIUM,23,0.2045874691319391,0.19962945734003595,True
2023,Spain,GAS,1.0,SOFT,14,0.25098976348869656,0.22405783621161562,True
2023,Spain,GAS,2.0,MEDIUM,17,0.5262010383186544,0.5477775073994412,False
2023,Spain,GAS,3.0,HARD,25,0.2111175188451091,0.2127349604402248,False
2023,Spain,HAM,1.0,SOFT,20,0.20960043855043,0.20220583304850875,True
2023,Spain,HAM,2.0,MEDIUM,23,0.2761235219392108,0.2701303126025347,True
2023,Spain,HAM,3.0,SOFT,14,0.753587404575796,0.599865616136036,True
2023,Spain,HUL,2.0,MEDIUM,13,0.6485270892879534,0.5877761537654286,True
2023,Spain,HUL,3.0,HARD,12,0.4029645836569314,0.39309824715819885,True
2023,Spain,HUL,4.0,MEDIUM,19,0.23403022916330576,0.24327615794119162,False
2023,Spain,LEC,1.0,HARD,11,0.25164555828764434,0.25631985054181244,False
2023,Spain,LEC,2.0,SOFT,20,0.24489892640887773,0.2598565680065309,False
2023,Spain,LEC,3.0,HARD,22,0.19602376940288194,0.20273891884075154,False
2023,Spain,MAG,2.0,MEDIUM,11,0.17834984177272628,0.18091189772675417,False
2023,Spain,MAG,3.0,HARD,14,0.7024043893395837,0.5362187866595265,True
2023,Spain,MAG,4.0,MEDIUM,16,0.15287040026925838,0.15473181887576465,False
2023,Spain,NOR,2.0,HARD,18,0.5223655272097425,0.399978993954427,True
2023,Spain,NOR,3.0,MEDIUM,23,0.2808480734267992,0.2608920869273766,True
2023,Spain,NOR,4.0,SOFT,14,0.9642930963148126,1.093194859930062,False
2023,Spain,OCO,1.0,SOFT,10,0.4675987199670031,0.4268899655021962,True
2023,Spain,OCO,2.0,MEDIUM,17,0.20001187414600616,0.18632743898779067,True
2023,Spain,OCO,3.0,HARD,28,0.26189210620089387,0.28348438238817286,False
2023,Spain,PER,1.0,MEDIUM,24,0.38665179022330287,0.4145589764043532,False
2023,Spain,PER,2.0,HARD,19,0.2882384320870011,0.30781394168462556,False
2023,Spain,PER,3.0,SOFT,13,0.3805915600909596,0.4270648407231694,False
2023,Spain,PIA,1.0,SOFT,14,0.4179428104887489,0.44469610079543687,False
2023,Spain,PIA,2.0,HARD,19,0.24155787480502386,0.24615873127047583,False
2023,Spain,PIA,3.0,MEDIUM,20,0.2347555046913445,0.20845456859734263,True
2023,Spain,RUS,1.0,SOFT,22,0.27510450954392296,0.2593022218812284,True
2023,Spain,RUS,2.0,MEDIUM,16,0.25101991090952785,0.14339127490722017,True
2023,Spain,RUS,3.0,SOFT,20,0.31202903072153704,0.30352486703633264,True
2023,Spain,SAI,1.0,SOFT,13,0.1462309016855282,0.16220254558442213,False
2023,Spain,SAI,2.0,MEDIUM,21,0.24843657494725163,0.20778114534625916,True
2023,Spain,SAI,3.0,HARD,21,0.21916324370289955,0.2412568948818609,False
2023,Spain,SAR,1.0,MEDIUM,13,0.3351707412414724,0.32729597581352293,True
2023,Spain,SAR,2.0,HARD,14,0.13596152368025952,0.14571388316777745,False
2023,Spain,SAR,3.0,HARD,22,0.29013855330556787,0.2965038123258823,False
2023,Spain,STR,1.0,SOFT,11,0.12207244633617549,0.14053227754956055,False
2023,Spain,STR,2.0,SOFT,17,0.19270593264445926,0.20904734829757687,False
2023,Spain,STR,3.0,HARD,30,0.31936104880621174,0.28328457018403935,True
2023,Spain,TSU,2.0,HARD,20,0.36125612339021695,0.403716977954138,False
2023,Spain,TSU,3.0,MEDIUM,29,0.23781225275379056,0.22236922565460965,True
2023,Spain,VER,1.0,MEDIUM,23,0.15527647600437544,0.15371294957812198,True
2023,Spain,VER,2.0,HARD,23,0.225979860813694,0.21896323227795417,True
2023,Spain,VER,3.0,SOFT,12,0.38637132351030157,0.39946775636533033,False
2023,Spain,ZHO,2.0,HARD,23,0.47908997991052843,0.37024016275218086,True
2023,Spain,ZHO,3.0,HARD,25,0.1486731630789554,0.14929184691181158,False
2023,United States,ALB,2.0,HARD,13,0.174788607854787,0.18559657946884944,False
2023,United States,ALB,3.0,MEDIUM,25,0.4844893024303401,0.3703230863843175,True
2023,United States,ALO,1.0,MEDIUM,16,0.7342122679143113,0.6228351479407478,True
2023,United States,ALO,2.0,MEDIUM,20,0.24719046612850107,0.24745618113180964,False
2023,United States,BOT,2.0,HARD,15,0.3225971961665868,0.35159911257882637,False
2023,United States,BOT,3.0,HARD,23,0.23665532111806398,0.27299754873980403,False
2023,United States,GAS,1.0,MEDIUM,14,0.2823887738419792,0.2745610379350182,True
2023,United States,GAS,2.0,MEDIUM,15,0.24045941334408272,0.23290525204193263,True
2023,United States,GAS,3.0,HARD,15,0.23956920250910502,0.23144642299375986,True
2023,United States,HAM,1.0,MEDIUM,16,0.23529205936415318,0.24772349093368354,False
2023,United States,HAM,2.0,HARD,15,0.28128640399512617,0.26721605625972256,True
2023,United States,HAM,3.0,MEDIUM,16,0.3649861671582338,0.42922585395702845,False
2023,United States,HUL,1.0,HARD,15,0.34281825052827114,0.3547099888870829,False
2023,United States,HUL,2.0,MEDIUM,12,0.49309008483770617,0.591677082224675,False
2023,United States,HUL,3.0,MEDIUM,20,0.5353624508692684,0.5635802168721435,False
2023,United States,LEC,1.0,MEDIUM,19,0.3674564507954896,0.39630053349912076,False
2023,United States,LEC,2.0,HARD,27,0.36368219451533246,0.3404212165205998,True
2023,United States,MAG,3.0,MEDIUM,22,0.33387970783012105,0.35366365816935547,False
2023,United States,NOR,1.0,MEDIUM,14,0.2675974955085189,0.27631250486216913,False
2023,United States,NOR,2.0,HARD,14,0.5717233191615841,0.6385844823047172,False
2023,United States,NOR,3.0,HARD,19,0.29033464446604584,0.30117865296651375,False
2023,United States,PER,1.0,MEDIUM,14,0.5287842212410396,0.6323474355515772,False
2023,United States,PER,2.0,MEDIUM,17,0.25375547029273526,0.24997139183448966,True
2023,United States,PER,3.0,HARD,17,0.4469839723521563,0.524003190452341,False
2023,United States,RIC,1.0,MEDIUM,15,0.29844649961041686,0.3102770494390434,False
2023,United States,RIC,2.0,HARD,21,0.5575068834431711,0.5210431395104557,True
2023,United States,RUS,1.0,MEDIUM,18,0.4219900449971622,0.48576270542425165,False
2023,United States,RUS,2.0,HARD,15,0.31225241153050093,0.34297010498845415,False
2023,United States,RUS,3.0,MEDIUM,15,0.3611402109463129,0.24372858230587904,True
2023,United States,SAI,1.0,MEDIUM,14,0.4285212153064273,0.49625416418774115,False
2023,United States,SAI,2.0,MEDIUM,14,0.18675182016670802,0.2198876320365434,False
2023,United States,SAI,3.0,HARD,19,0.3212129569907387,0.33589247980192327,False
2023,United States,SAR,2.0,HARD,18,0.4581683897046839,0.4875609829923143,False
2023,United States,SAR,3.0,MEDIUM,20,0.24363187599899522,0.25939730941749783,False
2023,United States,STR,1.0,HARD,16,0.49560047196135715,0.49591862063176523,False
2023,United States,STR,2.0,MEDIUM,15,0.23621256937982413,0.2155510965918297,True
2023,United States,STR,3.0,MEDIUM,13,0.31466828253964507,0.288647179520145,True
2023,United States,TSU,1.0,MEDIUM,13,0.15331836499141618,0.1564822226030803,False
2023,United States,TSU,2.0,HARD,14,0.2397051315273041,0.2233226503040831,True
2023,United States,TSU,3.0,MEDIUM,17,0.5986783582153608,0.5548119626303326,True
2023,United States,VER,1.0,MEDIUM,13,0.2891939553699009,0.30149945247761717,False
2023,United States,VER,2.0,MEDIUM,16,0.23857306498350705,0.1960277950711713,True
2023,United States,VER,3.0,HARD,18,0.21297390208167755,0.22619001456941537,False
2023,United States,ZHO,2.0,HARD,14,0.3268279368341514,0.38205450671286006,False
2023,United States,ZHO,3.0,HARD,25,0.41528651445519393,0.42804674196919745,False
2024,Bahrain,ALB,1.0,SOFT,11,0.1291212971620469,0.145364701239432,False
2024,Bahrain,ALB,2.0,HARD,18,0.23460414332811483,0.17275957250547785,True
2024,Bahrain,ALB,3.0,HARD,16,0.2901531069807268,0.3131038678276184,False
2024,Bahrain,ALO,1.0,SOFT,12,0.5232728932615648,0.5757192542237533,False
2024,Bahrain,ALO,2.0,HARD,22,0.33087220702112596,0.296877175466458,True
2024,Bahrain,ALO,3.0,HARD,14,0.3701501806380591,0.3630592449715652,True
2024,Bahrain,BOT,2.0,HARD,15,0.17779850863812538,0.20344458327158477,False
2024,Bahrain,BOT,3.0,HARD,23,0.5974782325636776,0.6060053136354768,False
2024,Bahrain,GAS,2.0,HARD,16,0.13514285274278356,0.14252177851335585,False
2024,Bahrain,HAM,2.0,HARD,18,0.3213693333019547,0.2186749405273168,True
2024,Bahrain,HAM,3.0,HARD,22,0.3137929582049827,0.3197899121113766,False
2024,Bahrain,HUL,2.0,HARD,13,0.16028269038153334,0.18210528466156323,False
2024,Bahrain,HUL,3.0,HARD,16,0.19163756767403886,0.21431212362417457,False
2024,Bahrain,HUL,4.0,SOFT,14,0.34847369101944076,0.37327726348741813,False
2024,Bahrain,LEC,2.0,HARD,19,0.16883936152409346,0.1760295108359319,False
2024,Bahrain,LEC,3.0,HARD,20,0.15169067832320327,0.14868655314040685,True
2024,Bahrain,MAG,2.0,HARD,18,0.24921541738489147,0.2512215201524924,False
2024,Bahrain,MAG,3.0,HARD,22,0.24310142860439257,0.23833004910787384,True
2024,Bahrain,NOR,1.0,SOFT,10,0.20660497167155192,0.2546046694565686,False
2024,Bahrain,NOR,2.0,HARD,17,0.14394390934620174,0.12279519178427686,True
2024,Bahrain,NOR,3.0,HARD,22,0.25357234697200876,0.22924791930895524,True
2024,Bahrain,OCO,2.0,HARD,17,0.4300944342174038,0.34819848413861726,True
2024,Bahrain,OCO,3.0,HARD,22,0.39234241423296473,0.4088606608603359,False
2024,Bahrain,PER,2.0,HARD,18,0.13639263777877925,0.13558577280321982,True
2024,Bahrain,PER,3.0,SOFT,19,0.1908193053365314,0.1797197928701324,True
2024,Bahrain,PIA,2.0,HARD,19,0.21961615116116434,0.22514029912474798,False
2024,Bahrain,PIA,3.0,HARD,21,0.16394394301491186,0.1783200158303193,False
2024,Bahrain,RIC,1.0,SOFT,10,0.4182961475399364,0.5631876219142972,False
2024,Bahrain,RIC,2.0,HARD,19,0.25548497758533967,0.25819209116061786,False
2024,Bahrain,RIC,3.0,SOFT,18,0.37695415346934474,0.34711494217539335,True
2024,Bahrain,RUS,2.0,HARD,15,0.2824761879467462,0.26436308284854904,True
2024,Bahrain,RUS,3.0,HARD,24,0.3494018223040801,0.3471485478735311,True
2024,Bahrain,SAI,1.0,SOFT,11,0.48705399898107093,0.28744638605885936,True
2024,Bahrain,SAI,2.0,HARD,18,0.17275182330259473,0.19379460377512,False
2024,Bahrain,SAI,3.0,HARD,20,0.19459758708553274,0.20039628644962593,False
2024,Bahrain,SAR,2.0,HARD,12,0.8707016573644174,1.0438588962026851,False
2024,Bahrain,SAR,4.0,SOFT,12,0.42256622266266153,0.4478331775852923,False
2024,Bahrain,STR,2.0,HARD,15,0.37449713401824547,0.3780427567726618,False
2024,Bahrain,STR,3.0,HARD,26,0.1951806582150156,0.20298139426347894,False
2024,Bahrain,TSU,1.0,SOFT,10,0.10537834848525715,0.09163333931482355,True
2024,Bahrain,TSU,2.0,HARD,17,0.26464167933060384,0.2094019229870902,True
2024,Bahrain,TSU,3.0,HARD,19,0.3825120448563909,0.36240272964664016,True
2024,Bahrain,VER,1.0,SOFT,10,0.09074659169375002,0.10266188859456551,False
2024,Bahrain,VER,2.0,HARD,17,0.11903871552943555,0.11092255159129463,True
2024,Bahrain,VER,3.0,SOFT,17,0.4603742759447616,0.47048633840239334,False
2024,Bahrain,ZHO,2.0,HARD,16,0.2763660524355653,0.27666117032205456,False
2024,Bahrain,ZHO,3.0,HARD,24,0.2522702874243767,0.26502122963281766,False
2024,Great Britain,ALB,1.0,MEDIUM,18,0.42556845105118435,0.35390164722481626,True
2024,Great Britain,ALB,3.0,MEDIUM,12,0.1819905645588748,0.19242588520750276,False
2024,Great Britain,ALO,1.0,MEDIUM,17,0.2533395703839306,0.20336633142445487,True
2024,Great Britain,ALO,3.0,MEDIUM,12,0.5208428059769903,0.23141298464999643,True
2024,Great Britain,BOT,1.0,MEDIUM,19,0.8088963995995345,0.8357033790901983,False
2024,Great Britain,BOT,3.0,SOFT,12,0.7285064803753752,0.6520046272021702,True
2024,Great Britain,HAM,1.0,MEDIUM,18,0.2862469277151342,0.2997742881368638,False
2024,Great Britain,HAM,3.0,SOFT,11,0.20561733692299153,0.15852954294844784,True
2024,Great Britain,HUL,1.0,MEDIUM,18,0.3080620812812964,0.3275947492534754,False
2024,Great Britain,HUL,3.0,SOFT,12,0.47319241134617446,0.28407360924351294,True
2024,Great Britain,LEC,1.0,MEDIUM,14,0.3079253514030148,0.34799063601372615,False
2024,Great Britain,LEC,4.0,SOFT,11,0.49449405588777035,0.44667676945096385,True
2024,Great Britain,MAG,1.0,MEDIUM,22,0.7936939036839167,0.7964077856073843,False
2024,Great Britain,MAG,3.0,SOFT,13,0.6810042357315063,0.7172661137359347,False
2024,Great Britain,NOR,1.0,MEDIUM,18,0.27623663721855696,0.2951376955870432,False
2024,Great Britain,NOR,3.0,SOFT,12,0.3097119682556485,0.27609767345750946,True
2024,Great Britain,OCO,1.0,SOFT,14,0.7002615902765001,0.692438903239795,True
2024,Great Britain,PER,1.0,HARD,13,0.40215546837338184,0.39708073836207536,True
2024,Great Britain,PIA,1.0,MEDIUM,18,0.23950855496200443,0.23059057374296915,True
2024,Great Britain,PIA,3.0,MEDIUM,12,0.4317678912726304,0.40946464382156794,True
2024,Great Britain,RIC,1.0,MEDIUM,17,0.6270923145790415,0.5961568000486347,True
2024,Great Britain,RUS,1.0,MEDIUM,17,0.192107755717203,0.22976242282454934,False
2024,Great Britain,SAI,1.0,MEDIUM,18,0.3846081743606361,0.39408434058179564,False
2024,Great Britain,SAR,1.0,MEDIUM,19,0.6014614316966943,0.5750287269099696,True
2024,Great Britain,SAR,3.0,SOFT,12,0.4305705795691302,0.4515499081462193,False
2024,Great Britain,STR,1.0,MEDIUM,17,0.3212934018678699,0.34791345494369896,False
2024,Great Britain,STR,3.0,MEDIUM,11,0.11481715524219677,0.11304506337833088,True
2024,Great Britain,TSU,1.0,MEDIUM,19,0.5652858349241934,0.5916299584112344,False
2024,Great Britain,TSU,3.0,SOFT,12,0.3973064684492149,0.4683240301574506,False
2024,Great Britain,VER,1.0,MEDIUM,17,0.35310150211908803,0.35158799015608294,True
2024,Great Britain,VER,3.0,HARD,12,0.2353993296729264,0.27298263090100805,False
2024,Great Britain,ZHO,5.0,SOFT,10,0.34823682756215113,0.4106527531587326,False
2024,Hungary,ALB,2.0,HARD,19,0.28088368684840376,0.29841097854483034,False
2024,Hungary,ALB,3.0,HARD,35,0.41403203507208175,0.41630446606873206,False
2024,Hungary,ALO,2.0,MEDIUM,28,0.5841583418901665,0.5438170211914015,True
2024,Hungary,ALO,3.0,HARD,29,0.41379949226179397,0.3400307705627625,True
2024,Hungary,BOT,1.0,MEDIUM,14,0.48080481618944343,0.35312104024355784,True
2024,Hungary,BOT,2.0,HARD,24,0.44853494518607345,0.4532012071411167,False
2024,Hungary,BOT,3.0,HARD,20,1.5389431993919471,1.6634428920780069,False
2024,Hungary,GAS,1.0,HARD,25,0.3805040197340166,0.3132197617676134,True
2024,Hungary,HAM,1.0,MEDIUM,13,0.24339087149564312,0.2636101721557168,False
2024,Hungary,HAM,2.0,HARD,17,0.31138879323126356,0.23777883753481677,True
2024,Hungary,HAM,3.0,HARD,25,0.2641358597789827,0.2612833738367778,True
2024,Hungary,HUL,2.0,HARD,22,0.3385721368333995,0.33454172749244354,True
2024,Hungary,HUL,3.0,HARD,33,0.6755492349043687,0.6712187539681391,True
